TIME,PM1,PM25,PM10,PRESSURE,HUMIDITY,TEMPERATURE,NO2,O3
2021-12-23 16:00:00,26.87,43.57,49.0,1012.55,80.88,-3.79,70.49,0.0
2021-12-23 17:00:00,26.73,43.35,49.25,1011.48,81.25,-3.91,68.86,0.03
2021-12-23 18:00:00,41.15,67.4,73.42,1010.49,82.94,-3.74,69.39,0.0
2021-12-23 19:00:00,55.8,93.61,102.49,1010.31,82.38,-3.54,63.24,0.03
2021-12-23 20:00:00,57.57,96.53,106.14,1009.42,83.69,-3.61,65.58,0.0
2021-12-23 21:00:00,59.03,99.12,109.14,1008.25,84.25,-3.53,63.46,0.0
2021-12-23 22:00:00,68.88,117.35,129.1,1006.83,85.94,-3.3,60.71,0.0
2021-12-23 23:00:00,52.87,88.31,97.0,1005.56,86.5,-3.04,57.72,6.13
2021-12-24 00:00:00,19.21,30.31,37.59,1004.66,87.63,-2.84,36.08,56.37
2021-12-24 01:00:00,18.77,29.48,36.53,1003.45,89.13,-2.38,33.87,60.65
2021-12-24 02:00:00,16.01,25.14,30.37,1002.44,90.06,-1.9,31.56,59.04
2021-12-24 03:00:00,14.93,23.65,28.05,1001.73,90.81,-1.11,31.12,53.39
2021-12-24 04:00:00,15.55,24.55,29.43,1001.24,91.29,-0.74,36.59,44.99
2021-12-24 05:00:00,14.91,23.32,27.87,1000.91,91.71,-0.24,36.39,40.16
2021-12-24 06:00:00,14.59,23.16,27.44,1000.82,93.44,0.22,33.26,52.72
2021-12-24 07:00:00,14.45,22.95,27.54,1000.81,94.0,0.46,30.43,56.52
2021-12-24 08:00:00,13.45,21.54,25.39,1000.62,95.5,1.31,27.22,52.55
2021-12-24 09:00:00,13.04,20.25,23.47,1000.15,92.69,2.05,24.89,55.52
2021-12-24 10:00:00,11.94,18.38,20.19,999.58,91.75,2.61,23.59,61.03
2021-12-24 11:00:00,11.08,17.08,18.26,999.09,91.56,3.48,24.17,65.63
2021-12-24 12:00:00,10.66,16.31,17.25,998.6,92.31,4.0,23.87,65.86
2021-12-24 13:00:00,10.49,16.01,16.93,998.84,94.68,3.85,26.94,71.53
2021-12-24 14:00:00,11.01,16.82,17.9,999.24,89.97,4.56,26.43,70.99
2021-12-24 15:00:00,11.46,17.37,18.56,999.18,93.89,4.32,23.99,73.77
2021-12-24 16:00:00,8.85,13.15,13.71,998.97,90.37,5.04,18.43,72.25
2021-12-24 17:00:00,7.6,11.07,11.56,998.64,92.5,4.67,14.7,72.23
2021-12-24 18:00:00,7.02,10.3,10.68,998.58,91.75,4.52,16.16,76.35
2021-12-24 19:00:00,5.76,8.46,8.87,998.64,90.25,4.66,14.75,78.45
2021-12-24 20:00:00,5.85,8.68,9.14,999.01,89.5,4.58,15.38,79.94
2021-12-24 21:00:00,4.47,6.7,7.04,1000.58,87.38,3.82,24.1,76.19
2021-12-24 22:00:00,2.25,3.27,3.41,1002.4,87.17,1.83,27.42,81.21
2021-12-24 23:00:00,5.54,8.3,8.73,1003.57,91.56,0.2,28.37,74.75
2021-12-25 00:00:00,6.32,9.64,10.04,1004.6,93.63,-0.58,26.37,70.58
2021-12-25 01:00:00,9.55,13.76,14.33,1005.64,94.0,-0.87,27.58,60.35
2021-12-25 02:00:00,9.66,14.35,14.92,1006.49,92.88,-1.07,26.91,57.75
2021-12-25 03:00:00,9.88,15.21,15.92,1007.36,90.63,-1.45,25.31,58.47
2021-12-25 04:00:00,4.56,7.06,7.39,1008.4,89.08,-2.13,17.06,83.16
2021-12-25 05:00:00,2.92,4.58,4.77,1009.33,87.59,-3.04,20.78,88.81
2021-12-25 06:00:00,3.83,5.73,6.04,1010.28,87.63,-3.77,21.18,87.33
2021-12-25 07:00:00,5.45,7.74,8.09,1011.17,88.38,-4.11,21.56,81.77
2021-12-25 08:00:00,8.42,12.78,13.77,1011.81,87.63,-4.17,23.31,71.51
2021-12-25 09:00:00,10.37,16.26,17.43,1012.13,83.88,-4.41,23.78,71.81
2021-12-25 10:00:00,8.47,13.68,14.82,1011.91,80.13,-4.4,21.82,76.68
2021-12-25 11:00:00,9.88,15.83,17.12,1011.86,78.81,-4.08,21.43,75.18
2021-12-25 12:00:00,12.05,19.02,20.92,1012.11,78.25,-4.31,24.88,76.74
2021-12-25 13:00:00,8.85,14.3,15.24,1012.72,78.25,-4.74,25.18,77.82
2021-12-25 14:00:00,12.48,19.55,21.66,1013.24,78.63,-5.18,28.22,76.05
2021-12-25 15:00:00,11.09,17.58,19.5,1013.59,78.63,-5.4,29.36,71.31
2021-12-25 16:00:00,19.06,30.19,36.2,1013.97,78.25,-5.54,33.18,63.08
2021-12-25 17:00:00,22.15,35.69,43.57,1014.5,77.88,-5.73,38.8,49.56
2021-12-25 18:00:00,22.13,35.05,43.14,1014.87,78.63,-6.25,42.7,38.96
2021-12-25 19:00:00,28.46,46.11,52.74,1014.94,80.88,-7.0,45.62,27.76
2021-12-25 20:00:00,43.55,71.42,77.67,1015.26,82.75,-7.87,48.74,16.64
2021-12-25 21:00:00,47.13,77.81,84.81,1015.59,84.18,-8.84,49.03,11.48
2021-12-25 22:00:00,49.12,80.83,87.93,1015.83,85.56,-9.82,49.9,6.86
2021-12-25 23:00:00,47.88,79.48,86.4,1015.99,87.56,-9.95,48.73,6.73
2021-12-26 00:00:00,47.52,78.93,86.04,1016.05,86.44,-9.25,46.63,7.21
2021-12-26 01:00:00,45.91,76.13,82.77,1015.98,82.69,-8.9,45.44,7.66
2021-12-26 02:00:00,49.17,81.35,88.44,1015.88,79.83,-8.61,44.21,7.67
2021-12-26 03:00:00,40.77,67.3,73.13,1016.06,84.68,-9.87,42.56,9.27
2021-12-26 04:00:00,40.23,67.17,73.16,1016.41,89.18,-10.67,41.65,9.64
2021-12-26 05:00:00,38.43,63.93,69.27,1016.63,87.79,-10.19,42.65,8.97
2021-12-26 06:00:00,35.35,58.69,64.7,1016.74,87.91,-10.52,41.69,9.67
2021-12-26 07:00:00,33.1,54.83,62.21,1017.12,87.17,-11.45,42.1,11.52
2021-12-26 08:00:00,35.91,59.02,64.49,1017.3,87.82,-10.75,45.32,16.45
2021-12-26 09:00:00,31.4,51.23,58.64,1017.15,88.4,-8.45,43.37,40.72
2021-12-26 10:00:00,20.61,32.71,40.45,1016.68,86.75,-6.7,31.69,64.58
2021-12-26 11:00:00,18.86,29.75,36.69,1016.58,85.19,-5.67,27.92,65.86
2021-12-26 12:00:00,17.75,28.06,34.31,1016.3,83.13,-5.14,25.21,69.21
2021-12-26 13:00:00,17.91,28.46,35.0,1016.26,82.38,-5.24,29.26,62.18
2021-12-26 14:00:00,18.5,29.3,36.1,1016.61,83.5,-5.88,37.32,47.8
2021-12-26 15:00:00,28.28,47.31,53.92,1016.89,87.25,-7.81,55.08,21.18
2021-12-26 16:00:00,38.1,63.71,69.44,1017.27,87.23,-8.88,62.58,6.97
2021-12-26 17:00:00,47.0,79.09,86.71,1017.49,87.7,-9.67,58.19,9.63
2021-12-26 18:00:00,44.93,75.93,83.02,1017.5,87.68,-9.99,56.74,9.33
2021-12-26 19:00:00,40.86,69.24,75.67,1017.44,86.43,-10.22,55.56,12.5
2021-12-26 20:00:00,36.78,61.65,67.38,1017.43,92.46,-11.16,53.76,16.93
2021-12-26 21:00:00,43.71,74.03,81.1,1017.4,87.65,-10.66,55.13,16.89
2021-12-26 22:00:00,39.53,66.99,73.48,1017.33,86.92,-10.73,60.08,10.03
2021-12-26 23:00:00,39.2,66.61,72.72,1016.95,87.55,-11.01,53.89,20.15
2021-12-27 00:00:00,34.74,58.67,64.42,1016.71,87.23,-11.14,40.38,44.02
2021-12-27 01:00:00,35.64,60.54,66.13,1016.67,87.63,-11.34,39.96,39.48
2021-12-27 02:00:00,38.38,65.29,71.57,1016.42,89.5,-11.56,41.75,38.5
2021-12-27 03:00:00,43.73,75.61,83.01,1016.26,91.0,-11.48,40.67,40.94
2021-12-27 04:00:00,30.46,51.62,60.65,1016.43,92.13,-11.48,38.02,50.66
2021-12-27 05:00:00,22.17,36.22,45.67,1016.39,92.5,-11.23,41.43,50.02
2021-12-27 06:00:00,21.9,35.5,44.69,1016.17,92.88,-11.02,43.68,44.3
2021-12-27 07:00:00,20.32,33.05,41.27,1015.88,93.25,-10.71,48.24,37.61
2021-12-27 08:00:00,22.31,36.85,46.78,1015.51,92.69,-9.94,41.5,46.31
2021-12-27 09:00:00,24.24,40.6,50.14,1015.06,90.25,-9.11,40.4,46.12
2021-12-27 10:00:00,28.34,46.57,54.95,1014.75,88.56,-8.11,39.42,47.98
2021-12-27 11:00:00,29.53,49.95,57.72,1014.14,90.06,-7.59,41.24,43.11
2021-12-27 12:00:00,26.32,47.25,54.19,1013.71,88.94,-7.1,40.56,41.64
2021-12-27 13:00:00,26.42,47.46,54.33,1013.42,87.06,-6.9,41.87,39.9
2021-12-27 14:00:00,27.16,48.15,55.05,1013.57,86.88,-7.04,44.78,36.54
2021-12-27 15:00:00,29.0,51.41,57.67,1013.77,88.0,-7.22,43.64,38.74
2021-12-27 16:00:00,27.73,49.5,56.13,1013.78,89.5,-7.42,45.15,36.3
2021-12-27 17:00:00,28.42,50.94,57.35,1013.81,91.5,-7.66,44.71,35.98
2021-12-27 18:00:00,27.45,49.65,56.01,1013.68,91.75,-7.78,42.29,38.18
2021-12-27 19:00:00,29.18,53.12,59.4,1013.52,90.44,-7.7,44.57,33.19
2021-12-27 20:00:00,29.18,52.08,57.86,1013.54,93.06,-7.57,39.39,39.31
2021-12-27 21:00:00,24.66,43.26,51.23,1013.27,92.5,-7.62,33.48,53.13
2021-12-27 22:00:00,22.65,38.42,48.11,1012.99,92.31,-7.53,32.77,53.53
2021-12-27 23:00:00,21.94,37.15,46.9,1012.76,91.56,-7.43,29.97,57.05
2021-12-28 00:00:00,21.8,36.67,46.45,1012.59,91.0,-7.62,29.71,56.02
2021-12-28 01:00:00,22.12,37.9,47.16,1012.49,91.38,-7.63,28.89,55.1
2021-12-28 02:00:00,20.68,34.68,44.14,1011.97,92.88,-7.81,27.49,59.33
2021-12-28 03:00:00,19.95,33.41,42.42,1011.68,93.81,-7.9,28.94,55.46
2021-12-28 04:00:00,19.55,32.52,41.24,1011.56,93.25,-7.82,31.48,50.78
2021-12-28 05:00:00,19.22,32.04,40.41,1011.53,93.44,-8.03,33.57,48.82
2021-12-28 06:00:00,19.1,31.55,39.69,1011.5,94.0,-8.1,42.15,34.69
2021-12-28 07:00:00,18.6,30.47,38.06,1011.65,93.44,-7.79,41.2,37.8
2021-12-28 08:00:00,18.63,30.48,38.07,1011.57,92.13,-6.88,36.28,43.04
2021-12-28 09:00:00,18.52,30.45,38.1,1011.24,92.5,-6.09,34.48,44.7
2021-12-28 10:00:00,19.92,32.44,40.76,1010.72,90.06,-5.14,36.47,42.93
2021-12-28 11:00:00,21.02,35.15,43.83,1009.85,89.13,-4.19,35.42,44.35
2021-12-28 12:00:00,22.07,38.52,46.05,1009.22,87.25,-3.62,37.51,41.04
2021-12-28 13:00:00,24.03,40.75,47.76,1008.94,85.56,-3.7,42.34,38.17
2021-12-28 14:00:00,24.8,41.56,48.21,1008.51,87.63,-4.6,50.37,29.14
2021-12-28 15:00:00,28.47,47.86,52.6,1008.22,89.13,-5.09,53.46,23.23
2021-12-28 16:00:00,28.23,47.4,52.52,1007.63,90.63,-5.46,47.13,31.38
2021-12-28 17:00:00,30.21,50.44,55.15,1007.26,92.31,-5.67,48.68,25.42
2021-12-28 18:00:00,34.12,55.84,60.16,1006.97,94.56,-5.88,49.38,19.61
2021-12-28 19:00:00,37.26,62.31,67.98,1006.76,95.88,-6.15,51.11,14.24
2021-12-28 20:00:00,35.64,60.69,66.6,1006.36,95.31,-6.56,47.65,17.84
2021-12-28 21:00:00,33.89,57.35,62.78,1006.03,97.0,-6.88,49.96,12.03
2021-12-28 22:00:00,32.92,56.06,61.04,1005.42,96.63,-6.81,48.33,12.18
2021-12-28 23:00:00,33.07,55.74,60.75,1005.55,97.0,-6.44,46.01,15.97
2021-12-29 00:00:00,31.43,53.0,57.68,1005.66,97.75,-6.01,47.55,9.52
2021-12-29 01:00:00,32.49,54.57,59.39,1005.53,97.75,-5.88,45.33,10.47
2021-12-29 02:00:00,30.26,50.84,55.25,1005.54,97.75,-6.06,46.38,8.54
2021-12-29 03:00:00,28.19,47.38,52.16,1005.52,94.75,-5.57,44.67,10.6
2021-12-29 04:00:00,24.07,40.34,47.49,1005.83,95.5,-4.75,44.11,15.94
2021-12-29 05:00:00,22.15,36.63,44.93,1006.12,95.5,-4.22,41.7,18.69
2021-12-29 06:00:00,23.5,39.36,46.59,1006.68,91.75,-3.65,44.62,13.65
2021-12-29 07:00:00,25.36,42.31,48.24,1007.24,93.25,-3.4,45.93,13.05
2021-12-29 08:00:00,26.19,43.99,49.34,1007.58,94.94,-2.81,44.95,14.23
2021-12-29 09:00:00,31.62,53.42,58.0,1007.71,94.38,-2.26,44.86,12.59
2021-12-29 10:00:00,33.15,55.56,60.15,1007.8,93.44,-1.62,46.98,11.13
2021-12-29 11:00:00,34.7,57.57,62.23,1007.85,92.69,-0.73,47.84,11.38
2021-12-29 12:00:00,35.89,59.42,64.08,1008.07,91.94,0.46,50.35,7.86
2021-12-29 13:00:00,37.63,61.68,66.43,1008.79,90.06,0.23,54.5,5.52
2021-12-29 14:00:00,37.35,61.23,66.35,1009.39,91.19,0.12,60.48,4.7
2021-12-29 15:00:00,38.94,64.44,69.65,1010.25,96.25,-0.36,65.45,1.92
2021-12-29 16:00:00,48.83,82.55,89.96,1010.86,97.19,-0.51,64.91,1.39
2021-12-29 17:00:00,57.4,98.71,108.64,1011.58,98.13,-0.68,61.69,2.2
2021-12-29 18:00:00,67.02,116.11,128.07,1012.11,97.94,-0.91,62.65,2.01
2021-12-29 19:00:00,73.03,127.88,141.94,1012.51,97.75,-0.78,60.6,1.46
2021-12-29 20:00:00,77.81,136.74,151.49,1012.88,96.63,-0.92,58.31,3.85
2021-12-29 21:00:00,79.78,142.57,158.78,1012.95,96.13,-1.19,56.96,4.45
2021-12-29 22:00:00,82.63,146.38,163.25,1013.17,97.38,-1.56,47.21,3.83
2021-12-29 23:00:00,81.96,144.73,160.76,1013.52,98.31,-2.28,43.22,6.88
2021-12-30 00:00:00,79.65,139.73,154.74,1013.99,98.31,-2.5,40.62,8.01
2021-12-30 01:00:00,68.6,119.1,131.33,1014.3,97.94,-2.55,38.91,9.7
2021-12-30 02:00:00,61.52,105.59,116.03,1014.39,97.94,-2.22,34.7,11.7
2021-12-30 03:00:00,60.2,104.44,115.46,1014.57,95.88,-2.39,36.62,12.34
2021-12-30 04:00:00,53.86,93.37,102.84,1015.22,94.75,-2.46,34.69,11.6
2021-12-30 05:00:00,53.5,92.07,100.99,1015.6,94.3,-1.39,36.99,10.95
2021-12-30 06:00:00,58.9,101.81,111.67,1016.01,92.96,-0.23,40.23,8.46
2021-12-30 07:00:00,67.82,116.56,128.01,1016.31,93.93,0.27,41.99,6.76
2021-12-30 08:00:00,66.68,114.28,125.73,1016.54,95.12,0.47,42.52,7.89
2021-12-30 09:00:00,76.08,129.34,141.72,1016.6,96.81,0.98,46.63,3.15
2021-12-30 10:00:00,70.08,117.45,127.61,1016.48,95.88,2.03,47.25,6.79
2021-12-30 11:00:00,72.57,121.74,132.83,1016.56,94.75,2.59,53.6,7.06
2021-12-30 12:00:00,60.25,100.11,108.15,1016.46,91.75,3.33,52.17,11.81
2021-12-30 13:00:00,42.42,69.61,74.84,1016.77,91.75,3.89,49.23,11.72
2021-12-30 14:00:00,38.43,62.19,66.24,1017.04,92.5,3.89,54.95,5.82
2021-12-30 15:00:00,34.87,54.66,57.81,1017.04,95.5,3.41,45.52,12.49
2021-12-30 16:00:00,34.46,53.97,57.1,1017.34,94.75,3.63,46.02,7.05
2021-12-30 17:00:00,33.54,53.06,56.38,1017.32,94.19,3.39,47.3,5.85
2021-12-30 18:00:00,39.5,63.3,67.87,1017.26,94.56,3.24,46.42,8.39
2021-12-30 19:00:00,46.59,76.16,82.16,1017.4,95.31,3.36,43.74,9.5
2021-12-30 20:00:00,49.16,80.49,86.82,1017.28,97.19,3.24,41.95,9.85
2021-12-30 21:00:00,48.74,80.24,86.31,1017.11,97.75,3.75,42.47,12.48
2021-12-30 22:00:00,36.47,60.8,66.28,1016.93,97.75,4.15,44.37,20.57
2021-12-30 23:00:00,16.26,25.57,31.11,1016.65,99.44,5.25,31.32,31.61
2021-12-31 00:00:00,14.96,23.32,28.0,1016.85,99.44,6.02,28.2,20.89
2021-12-31 01:00:00,12.3,18.92,21.14,1017.13,98.69,6.44,28.93,22.51
2021-12-31 02:00:00,10.66,16.09,16.88,1017.23,99.06,6.72,30.53,23.14
2021-12-31 03:00:00,12.7,19.3,21.31,1017.36,97.0,6.57,29.94,37.15
2021-12-31 04:00:00,17.91,28.79,33.48,1017.54,93.44,6.67,29.13,28.13
2021-12-31 05:00:00,5.43,7.82,8.17,1017.56,91.94,6.64,27.82,48.67
2021-12-31 06:00:00,8.6,13.05,13.54,1017.95,92.31,6.5,26.49,45.41
2021-12-31 07:00:00,6.57,9.87,10.22,1018.33,91.4,6.59,25.57,46.29
2021-12-31 08:00:00,7.6,11.42,11.87,1018.71,83.78,6.61,25.16,48.55
2021-12-31 09:00:00,9.64,14.72,15.41,1018.98,88.14,6.68,23.98,45.3
2021-12-31 10:00:00,10.49,16.18,17.1,1018.62,91.75,7.3,19.53,39.21
2021-12-31 11:00:00,9.31,14.23,15.16,1018.18,91.0,8.09,18.76,41.35
2021-12-31 12:00:00,7.93,11.83,12.43,1017.76,89.88,9.19,15.38,46.31
2021-12-31 13:00:00,9.91,14.89,15.45,1017.6,89.13,9.48,21.1,48.36
2021-12-31 14:00:00,9.08,13.45,13.91,1017.6,89.88,9.25,21.38,48.86
2021-12-31 15:00:00,8.98,13.08,13.56,1017.61,91.75,8.67,19.62,55.78
2021-12-31 16:00:00,10.08,15.14,15.78,1017.34,92.13,8.19,19.22,56.71
2021-12-31 17:00:00,9.92,15.01,15.8,1016.8,91.0,8.03,17.11,58.0
2021-12-31 18:00:00,8.79,12.92,13.56,1016.57,90.63,8.06,15.96,61.0
2021-12-31 19:00:00,8.99,13.54,14.32,1016.24,90.63,8.38,15.61,62.7
2021-12-31 20:00:00,8.23,12.17,13.02,1016.23,88.38,9.04,14.58,64.59
2021-12-31 21:00:00,7.52,11.18,11.78,1016.19,91.38,8.18,15.65,67.12
2021-12-31 22:00:00,7.66,11.41,11.85,1016.28,74.85,7.73,32.15,84.44
2021-12-31 23:00:00,11.93,18.44,20.7,1016.31,88.33,7.71,24.36,67.16
2022-01-01 00:00:00,12.0,18.72,21.16,1016.36,92.87,7.67,22.8,62.72
2022-01-01 01:00:00,13.9,22.01,26.17,1016.63,92.31,8.0,21.16,61.02
2022-01-01 02:00:00,14.07,22.06,26.01,1017.22,92.59,7.62,21.87,60.88
2022-01-01 03:00:00,9.28,14.11,14.91,1017.66,93.19,7.7,21.05,60.82
2022-01-01 04:00:00,6.06,8.74,9.0,1018.17,93.06,8.05,20.03,64.83
2022-01-01 05:00:00,6.38,9.11,9.49,1018.55,92.69,7.96,19.31,66.04
2022-01-01 06:00:00,5.65,8.1,8.39,1019.09,92.37,7.75,19.74,66.36
2022-01-01 07:00:00,6.43,9.41,9.72,1019.75,91.75,7.96,17.63,65.19
2022-01-01 08:00:00,9.1,13.54,14.03,1020.35,89.58,7.81,19.36,71.31
2022-01-01 09:00:00,6.53,9.55,9.88,1020.75,91.38,8.01,16.75,69.07
2022-01-01 10:00:00,8.62,12.72,13.2,1021.02,90.63,8.11,17.71,69.15
2022-01-01 11:00:00,8.58,12.81,13.36,1021.01,91.75,8.63,18.11,72.86
2022-01-01 12:00:00,11.85,18.12,19.84,1021.15,91.75,9.03,16.55,69.95
2022-01-01 13:00:00,12.87,19.93,22.83,1021.58,91.0,8.97,18.58,70.01
2022-01-01 14:00:00,13.54,21.2,24.83,1022.23,93.25,8.64,21.02,65.66
2022-01-01 15:00:00,13.69,21.58,25.41,1023.0,94.75,8.43,22.26,74.22
2022-01-01 16:00:00,14.2,22.32,26.31,1023.49,94.75,8.08,22.38,73.53
2022-01-01 17:00:00,14.84,23.51,28.09,1023.75,94.75,8.36,20.58,69.3
2022-01-01 18:00:00,15.93,25.37,30.85,1024.15,94.75,8.3,21.24,65.63
2022-01-01 19:00:00,15.64,24.78,30.0,1024.54,94.75,7.85,20.57,60.3
2022-01-01 20:00:00,13.74,21.86,26.0,1024.92,95.5,7.86,17.8,55.34
2022-01-01 21:00:00,15.13,24.02,28.95,1025.13,94.94,7.85,20.89,54.77
2022-01-01 22:00:00,15.83,25.33,30.92,1025.33,95.31,7.58,21.42,53.07
2022-01-01 23:00:00,18.19,29.78,37.34,1025.23,94.94,7.22,24.92,48.42
2022-01-02 00:00:00,18.75,31.69,39.62,1025.05,94.19,6.99,22.95,44.8
2022-01-02 01:00:00,17.96,30.59,38.92,1024.86,94.0,7.1,25.57,54.26
2022-01-02 02:00:00,18.01,30.58,39.07,1024.31,94.56,6.71,20.74,44.16
2022-01-02 03:00:00,18.08,30.1,38.21,1023.74,94.75,6.26,21.56,46.24
2022-01-02 04:00:00,18.8,31.3,38.87,1023.28,96.44,5.88,22.93,30.81
2022-01-02 05:00:00,18.55,30.6,38.63,1022.48,96.44,5.29,29.42,20.97
2022-01-02 06:00:00,18.34,30.49,38.42,1021.4,99.06,5.22,31.11,19.62
2022-01-02 07:00:00,17.62,28.82,36.13,1020.48,97.75,5.42,30.56,16.73
2022-01-02 08:00:00,17.58,28.42,35.45,1019.54,94.19,5.63,30.29,17.06
2022-01-02 09:00:00,12.34,19.66,22.42,1018.77,91.0,6.22,24.74,36.16
2022-01-02 10:00:00,8.02,12.52,13.19,1018.13,89.5,6.94,13.33,52.79
2022-01-02 11:00:00,10.69,16.63,17.68,1017.25,86.69,7.88,19.18,59.12
2022-01-02 12:00:00,12.2,19.02,21.36,1016.5,85.0,8.38,19.03,67.93
2022-01-02 13:00:00,14.52,22.69,27.14,1016.14,84.25,8.61,26.37,58.14
2022-01-02 14:00:00,14.08,22.04,26.23,1015.8,85.75,8.16,29.5,48.14
2022-01-02 15:00:00,16.91,26.86,32.88,1015.21,85.0,7.79,34.75,26.5
2022-01-02 16:00:00,23.16,37.41,43.26,1014.87,85.75,7.17,40.97,17.65
2022-01-02 17:00:00,24.28,39.64,44.53,1014.23,85.0,6.81,43.16,15.65
2022-01-02 18:00:00,23.17,37.57,43.95,1013.62,83.5,6.79,39.96,19.95
2022-01-02 19:00:00,21.98,35.1,41.23,1012.51,85.75,6.44,37.77,23.83
2022-01-02 20:00:00,26.64,43.34,47.29,1011.64,85.0,6.51,32.64,28.72
2022-01-02 21:00:00,23.72,38.21,43.3,1011.28,84.15,6.17,37.18,32.09
2022-01-02 22:00:00,12.0,18.66,21.2,1011.31,84.85,6.4,18.18,61.29
2022-01-02 23:00:00,6.68,9.64,10.12,1011.49,77.48,8.17,10.28,65.8
2022-01-03 00:00:00,7.92,11.63,12.09,1011.31,76.89,8.5,16.02,67.74
2022-01-03 01:00:00,8.28,11.95,12.49,1010.89,82.89,7.41,18.64,67.17
2022-01-03 02:00:00,7.87,11.49,11.95,1010.45,83.31,7.21,17.88,66.59
2022-01-03 03:00:00,6.71,9.58,9.96,1009.94,83.31,7.11,18.68,70.94
2022-01-03 04:00:00,5.23,7.29,7.56,1009.57,85.75,7.09,16.72,75.13
2022-01-03 05:00:00,4.26,5.95,6.2,1009.09,88.75,6.97,18.15,85.86
2022-01-03 06:00:00,4.4,6.3,6.54,1008.87,84.42,7.17,27.2,91.99
2022-01-03 07:00:00,4.2,5.9,6.14,1009.07,84.21,7.32,25.11,82.77
2022-01-03 08:00:00,4.14,5.87,6.22,1009.47,86.76,7.43,17.66,71.33
2022-01-03 09:00:00,3.33,4.81,5.06,1009.57,84.38,7.93,13.9,79.49
2022-01-03 10:00:00,3.17,4.55,4.77,1009.43,81.25,8.06,16.54,85.33
2022-01-03 11:00:00,3.62,5.23,5.46,1009.07,80.06,8.06,16.65,85.22
2022-01-03 12:00:00,2.54,3.64,3.84,1008.98,79.38,7.93,10.35,90.28
2022-01-03 13:00:00,2.32,3.3,3.45,1009.21,79.0,7.49,14.81,98.02
2022-01-03 14:00:00,3.37,4.95,5.17,1009.77,78.25,7.12,19.11,98.96
2022-01-03 15:00:00,4.05,5.73,6.0,1010.39,78.63,6.73,19.85,95.58
2022-01-03 16:00:00,4.41,6.41,6.73,1010.77,78.63,6.59,19.7,94.25
